pair,case_id,noise_rate,seed,correct_top1_a,correct_top1_b,delta_correct_top1,brier_score_a,brier_score_b,delta_brier_score,total_atomic_questions_a,total_atomic_questions_b,delta_total_atomic_questions,verification_questions_a,verification_questions_b,delta_verification_questions,unnecessary_verifications_a,unnecessary_verifications_b,delta_unnecessary_verifications
forced_vs_heuristic,92927,0.2,2026.0,1,1,0.0,0.00627849,0.00417361,0.00210488,15,14,1.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,92927,0.2,2027.0,1,1,0.0,0.00296377,0.00283591,0.00012786,8,12,-4.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,92927,0.2,2028.0,1,1,0.0,0.03755951,0.00062532,0.03693419,13,10,3.0,1,1,0.0,1,1,0.0
forced_vs_heuristic,92927,0.3,2026.0,0,1,-1.0,1.93526575,0.00043922,1.93482653,12,13,-1.0,1,1,0.0,1,1,0.0
forced_vs_heuristic,92927,0.3,2027.0,1,1,0.0,0.78876463,0.19235083,0.5964138,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,92927,0.3,2028.0,1,1,0.0,0.49303778,0.00076183,0.49227595,15,13,2.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,92941,0.2,2026.0,0,0,0.0,1.0508556,1.08534984,-0.03449424,15,15,0.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,92941,0.2,2027.0,0,1,-1.0,0.99975652,0.50243987,0.49731665,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,92941,0.2,2028.0,0,0,0.0,1.03196783,1.24763709,-0.21566926,15,15,0.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,92941,0.3,2026.0,0,1,-1.0,1.21677843,0.00043142,1.21634701,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,92941,0.3,2027.0,0,0,0.0,1.16285699,1.11951135,0.04334564,15,15,0.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,92941,0.3,2028.0,0,0,0.0,1.74009868,1.74055271,-0.00045403,5,15,-10.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,93872,0.2,2026.0,1,1,0.0,0.00160995,0.00160995,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,93872,0.2,2027.0,1,1,0.0,0.00181607,0.00024327,0.0015728,5,12,-7.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,93872,0.2,2028.0,1,1,0.0,0.00903552,0.00903552,0.0,4,4,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,93872,0.3,2026.0,1,1,0.0,0.00365075,0.00365075,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,93872,0.3,2027.0,1,1,0.0,0.00160995,0.00160995,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,93872,0.3,2028.0,1,1,0.0,0.00161672,0.00161672,0.0,3,3,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,94518,0.2,2026.0,1,1,0.0,0.00415588,0.00490537,-0.00074949,3,15,-12.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,94518,0.2,2027.0,1,1,0.0,0.0007524,8.06e-05,0.0006718,3,6,-3.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,94518,0.2,2028.0,1,1,0.0,0.0007524,0.01030686,-0.00955446,3,13,-10.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,94518,0.3,2026.0,1,1,0.0,0.00641084,2.727e-05,0.00638357,6,8,-2.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,94518,0.3,2027.0,1,1,0.0,0.01056549,0.00207361,0.00849188,5,8,-3.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,94518,0.3,2028.0,1,1,0.0,0.0007524,0.00010594,0.00064646,3,5,-2.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,95569,0.2,2026.0,1,1,0.0,0.01277118,0.00863943,0.00413175,14,13,1.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,95569,0.2,2027.0,1,0,1.0,0.01507737,1.04171369,-1.02663632,9,15,-6.0,1,1,0.0,1,0,1.0
forced_vs_heuristic,95569,0.2,2028.0,1,1,0.0,0.69355276,0.6031993,0.09035346,15,15,0.0,1,1,0.0,1,0,1.0
forced_vs_heuristic,95569,0.3,2026.0,0,0,0.0,1.83976075,1.95051428,-0.11075353,3,11,-8.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,95569,0.3,2027.0,0,0,0.0,0.92363277,0.93510733,-0.01147456,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,95569,0.3,2028.0,1,0,1.0,0.48671636,0.55387523,-0.06715887,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,9636,0.2,2026.0,1,1,0.0,0.00038404,0.0326868,-0.03230276,4,15,-11.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,9636,0.2,2027.0,1,1,0.0,0.03282905,0.000183,0.03264605,4,5,-1.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,9636,0.2,2028.0,1,1,0.0,0.00859624,0.0029091,0.00568714,2,3,-1.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,9636,0.3,2026.0,1,1,0.0,0.00885246,0.00238668,0.00646578,8,15,-7.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,9636,0.3,2027.0,1,1,0.0,0.0030313,8.408e-05,0.00294722,3,8,-5.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,9636,0.3,2028.0,1,1,0.0,0.0049747,0.00013592,0.00483878,2,7,-5.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97191,0.2,2026.0,0,1,-1.0,1.40828164,0.01107202,1.39720962,15,15,0.0,1,1,0.0,1,0,1.0
forced_vs_heuristic,97191,0.2,2027.0,1,1,0.0,0.00661148,0.0054419,0.00116958,12,6,6.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97191,0.2,2028.0,0,0,0.0,0.93106594,0.5244878,0.40657814,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97191,0.3,2026.0,1,1,0.0,0.00632609,0.00742215,-0.00109606,12,8,4.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97191,0.3,2027.0,0,0,0.0,1.57115248,1.85829387,-0.28714139,15,10,5.0,1,1,0.0,1,0,1.0
forced_vs_heuristic,97191,0.3,2028.0,0,0,0.0,0.93757932,0.75920989,0.17836943,15,15,0.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,97228,0.2,2026.0,1,1,0.0,0.21223344,0.13483552,0.07739792,13,15,-2.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97228,0.2,2027.0,1,1,0.0,0.09137343,0.59219285,-0.50081942,15,15,0.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,97228,0.2,2028.0,1,0,1.0,0.04498268,1.91852746,-1.87354478,9,14,-5.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97228,0.3,2026.0,1,1,0.0,0.02851635,0.08260133,-0.05408498,11,15,-4.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97228,0.3,2027.0,1,0,1.0,0.03397782,1.04217974,-1.00820192,11,15,-4.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,97228,0.3,2028.0,1,1,0.0,0.03819809,0.19629985,-0.15810176,10,15,-5.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97540,0.2,2026.0,1,1,0.0,0.00370044,0.00118439,0.00251605,2,4,-2.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97540,0.2,2027.0,1,1,0.0,0.00029384,0.00104104,-0.0007472,2,7,-5.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97540,0.2,2028.0,1,0,1.0,0.00029384,1.02358615,-1.02329231,2,15,-13.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,97540,0.3,2026.0,1,1,0.0,0.00029384,0.00039292,-9.908e-05,2,12,-10.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,97540,0.3,2027.0,1,1,0.0,0.00403282,0.00292018,0.00111264,3,11,-8.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97540,0.3,2028.0,1,1,0.0,0.00449253,7.268e-05,0.00441985,2,4,-2.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97571,0.2,2026.0,0,1,-1.0,1.52369572,0.00037329,1.52332243,15,10,5.0,1,1,0.0,1,1,0.0
forced_vs_heuristic,97571,0.2,2027.0,0,1,-1.0,1.08854937,2.415e-05,1.08852522,15,15,0.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,97571,0.2,2028.0,1,1,0.0,0.01007975,0.00376183,0.00631792,12,11,1.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97571,0.3,2026.0,0,1,-1.0,1.1838658,0.00750542,1.17636038,15,10,5.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,97571,0.3,2027.0,1,1,0.0,0.00396363,0.00110563,0.002858,13,10,3.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97571,0.3,2028.0,0,1,-1.0,1.42943684,2.138e-05,1.42941546,15,9,6.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97951,0.2,2026.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97951,0.2,2027.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97951,0.2,2028.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97951,0.3,2026.0,0,1,-1.0,1.81603847,0.02275256,1.79328591,3,15,-12.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,97951,0.3,2027.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,97951,0.3,2028.0,1,1,0.0,0.00118374,0.00118374,0.0,2,2,0.0,0,0,0.0,0,0,0.0
forced_vs_heuristic,99585,0.2,2026.0,1,1,0.0,0.01948264,0.01479035,0.00469229,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,99585,0.2,2027.0,0,0,0.0,1.94589545,0.61654739,1.32934806,6,15,-9.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,99585,0.2,2028.0,1,0,1.0,0.59769717,1.20463296,-0.60693579,15,15,0.0,1,1,0.0,1,1,0.0
forced_vs_heuristic,99585,0.3,2026.0,0,0,0.0,1.02803546,0.76409568,0.26393978,15,15,0.0,0,1,-1.0,0,0,0.0
forced_vs_heuristic,99585,0.3,2027.0,1,1,0.0,0.05915919,0.02059098,0.03856821,15,15,0.0,0,1,-1.0,0,1,-1.0
forced_vs_heuristic,99585,0.3,2028.0,0,0,0.0,1.08824759,1.77846705,-0.69021946,15,11,4.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,100333,0.2,2026.0,1,1,0.0,0.01404958,0.50328881,-0.48923923,2,1,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100333,0.2,2027.0,1,1,0.0,5.222e-05,0.00226634,-0.00221412,6,6,0.0,0,1,-1.0,0,0,0.0
corrected_vs_model_based,100333,0.2,2028.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100333,0.3,2026.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100333,0.3,2027.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100333,0.3,2028.0,1,1,0.0,0.00104417,0.00104417,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100786,0.2,2026.0,1,0,1.0,0.00682778,0.9685339,-0.96170612,8,0,8.0,1,0,1.0,0,0,0.0
corrected_vs_model_based,100786,0.2,2027.0,1,0,1.0,0.00267944,0.9685339,-0.96585446,6,0,6.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100786,0.2,2028.0,1,0,1.0,0.00273291,0.9685339,-0.96580099,9,0,9.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100786,0.3,2026.0,1,0,1.0,0.00086641,0.9685339,-0.96766749,12,0,12.0,1,0,1.0,1,0,1.0
corrected_vs_model_based,100786,0.3,2027.0,1,0,1.0,0.00380653,0.9685339,-0.96472737,5,0,5.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100786,0.3,2028.0,1,0,1.0,0.01225333,0.9685339,-0.95628057,7,0,7.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100894,0.2,2026.0,1,0,1.0,0.00140548,0.9936368,-0.99223132,14,1,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100894,0.2,2027.0,1,1,0.0,0.00063794,0.0096634,-0.00902546,7,6,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,100894,0.2,2028.0,1,1,0.0,0.01391732,0.0020857,0.01183162,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100894,0.3,2026.0,1,1,0.0,0.00063588,0.0020857,-0.00144982,6,5,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,100894,0.3,2027.0,1,1,0.0,0.0016335,0.01014858,-0.00851508,10,4,6.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,100894,0.3,2028.0,1,1,0.0,0.00071646,0.0096634,-0.00894694,7,6,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,101434,0.2,2026.0,1,0,1.0,0.00958545,0.96844055,-0.9588551,11,0,11.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101434,0.2,2027.0,0,0,0.0,1.25867883,0.96844055,0.29023828,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101434,0.2,2028.0,0,0,0.0,1.15588263,0.96844055,0.18744208,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101434,0.3,2026.0,1,0,1.0,0.48091727,0.96844055,-0.48752328,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101434,0.3,2027.0,1,0,1.0,0.01902563,0.96844055,-0.94941492,13,0,13.0,1,0,1.0,0,0,0.0
corrected_vs_model_based,101434,0.3,2028.0,1,0,1.0,0.75239724,0.96844055,-0.21604331,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101999,0.2,2026.0,1,1,0.0,0.0037733,0.00383549,-6.219e-05,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101999,0.2,2027.0,1,1,0.0,0.0037733,0.00383549,-6.219e-05,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101999,0.2,2028.0,1,1,0.0,0.00763783,0.00804591,-0.00040808,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101999,0.3,2026.0,1,1,0.0,0.0037733,0.00383549,-6.219e-05,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101999,0.3,2027.0,1,1,0.0,0.0037733,0.00383549,-6.219e-05,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,101999,0.3,2028.0,1,1,0.0,0.00642346,0.00451509,0.00190837,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102209,0.2,2026.0,1,1,0.0,0.00518576,0.00208545,0.00310031,6,5,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102209,0.2,2027.0,1,1,0.0,0.00012002,0.0001637,-4.368e-05,4,3,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102209,0.2,2028.0,1,1,0.0,0.01769187,0.04278854,-0.02509667,6,3,3.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102209,0.3,2026.0,0,1,-1.0,1.92256059,0.00588412,1.91667647,4,4,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102209,0.3,2027.0,1,1,0.0,0.00171812,0.00236508,-0.00064696,4,3,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102209,0.3,2028.0,1,0,1.0,0.00033147,0.88361798,-0.88328651,9,6,3.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,102711,0.2,2026.0,1,1,0.0,0.01949391,0.81981148,-0.80031757,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102711,0.2,2027.0,1,1,0.0,0.02500434,0.77097259,-0.74596825,2,1,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102711,0.2,2028.0,1,1,0.0,0.01949391,0.81981148,-0.80031757,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102711,0.3,2026.0,1,1,0.0,0.01079208,0.81981148,-0.8090194,15,1,14.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102711,0.3,2027.0,1,1,0.0,0.01949391,0.77097259,-0.75147868,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102711,0.3,2028.0,1,1,0.0,0.01949391,0.57495824,-0.55546433,1,1,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102872,0.2,2026.0,1,1,0.0,7.583e-05,6.024e-05,1.559e-05,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102872,0.2,2027.0,1,1,0.0,7.583e-05,0.00894579,-0.00886996,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102872,0.2,2028.0,1,1,0.0,0.00013834,2.816e-05,0.00011018,4,5,-1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102872,0.3,2026.0,1,0,1.0,1.066e-05,1.91301041,-1.91299975,9,3,6.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102872,0.3,2027.0,1,1,0.0,0.00130488,2.867e-05,0.00127621,5,5,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102872,0.3,2028.0,0,0,0.0,1.77638613,1.79453542,-0.01814929,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102986,0.2,2026.0,1,1,0.0,7.893e-05,0.00865988,-0.00858095,7,4,3.0,1,0,1.0,0,0,0.0
corrected_vs_model_based,102986,0.2,2027.0,1,1,0.0,0.03843531,0.01511429,0.02332102,7,6,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102986,0.2,2028.0,1,1,0.0,0.00800102,0.00800102,0.0,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102986,0.3,2026.0,1,1,0.0,0.00040953,0.00800102,-0.00759149,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102986,0.3,2027.0,1,1,0.0,0.00456254,0.00962465,-0.00506211,6,5,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,102986,0.3,2028.0,0,0,0.0,1.66708747,1.66708747,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,103775,0.2,2026.0,1,1,0.0,0.00048475,7.523e-05,0.00040952,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,103775,0.2,2027.0,1,1,0.0,0.00048475,7.523e-05,0.00040952,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,103775,0.2,2028.0,1,1,0.0,0.00048475,7.523e-05,0.00040952,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,103775,0.3,2026.0,1,1,0.0,0.00048475,0.00048475,0.0,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,103775,0.3,2027.0,1,1,0.0,0.00048475,8.102e-05,0.00040373,2,3,-1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,103775,0.3,2028.0,0,0,0.0,1.89523385,1.07714625,0.8180876,5,1,4.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,104168,0.2,2026.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,104168,0.2,2027.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,104168,0.2,2028.0,1,1,0.0,0.01049845,0.00093452,0.00956393,3,10,-7.0,0,1,-1.0,0,0,0.0
corrected_vs_model_based,104168,0.3,2026.0,1,1,0.0,0.01001012,0.01001012,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,104168,0.3,2027.0,1,0,1.0,0.0067598,1.02210504,-1.01534524,4,1,3.0,1,0,1.0,0,0,0.0
corrected_vs_model_based,104168,0.3,2028.0,1,1,0.0,0.01049845,0.00124985,0.0092486,3,5,-2.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105358,0.2,2026.0,1,0,1.0,0.00627414,0.95034375,-0.94406961,8,0,8.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105358,0.2,2027.0,1,0,1.0,0.00319686,0.95034375,-0.94714689,6,0,6.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105358,0.2,2028.0,0,0,0.0,1.78391216,0.95034375,0.83356841,8,0,8.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105358,0.3,2026.0,1,0,1.0,0.00106455,0.95034375,-0.9492792,9,0,9.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105358,0.3,2027.0,1,0,1.0,0.00041267,0.95034375,-0.94993108,7,0,7.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105358,0.3,2028.0,0,0,0.0,1.089127,0.95034375,0.13878325,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105717,0.2,2026.0,1,1,0.0,0.28193214,0.17205956,0.10987258,15,3,12.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105717,0.2,2027.0,1,1,0.0,0.11494231,0.13185404,-0.01691173,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105717,0.2,2028.0,1,1,0.0,0.05307512,0.13185404,-0.07877892,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105717,0.3,2026.0,1,1,0.0,0.1241435,0.13185404,-0.00771054,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105717,0.3,2027.0,1,1,0.0,0.03754268,0.33642132,-0.29887864,7,2,5.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105717,0.3,2028.0,1,1,0.0,0.12716009,0.13185404,-0.00469395,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105944,0.2,2026.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105944,0.2,2027.0,1,1,0.0,0.00580217,0.83958894,-0.83378677,10,2,8.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105944,0.2,2028.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105944,0.3,2026.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105944,0.3,2027.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,105944,0.3,2028.0,1,1,0.0,0.00122991,0.00122991,0.0,2,2,0.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107295,0.2,2026.0,1,1,0.0,0.07484476,0.06809546,0.0067493,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107295,0.2,2027.0,0,0,0.0,0.98910687,1.14794893,-0.15884206,15,15,0.0,1,1,0.0,1,1,0.0
corrected_vs_model_based,107295,0.2,2028.0,1,1,0.0,0.06359876,0.06809546,-0.0044967,6,4,2.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107295,0.3,2026.0,1,1,0.0,0.07484476,0.08883524,-0.01399048,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107295,0.3,2027.0,1,0,1.0,0.04647486,0.95449275,-0.90801789,6,15,-9.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107295,0.3,2028.0,0,0,0.0,1.82339351,0.98780754,0.83558597,10,4,6.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,107435,0.2,2026.0,1,1,0.0,0.01853659,0.59461411,-0.57607752,1,0,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107435,0.2,2027.0,1,1,0.0,0.01853659,0.59461411,-0.57607752,1,0,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107435,0.2,2028.0,1,1,0.0,0.01853659,0.59461411,-0.57607752,1,0,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107435,0.3,2026.0,1,1,0.0,0.01853659,0.59461411,-0.57607752,1,0,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107435,0.3,2027.0,0,1,-1.0,1.03597353,0.59461411,0.44135942,15,0,15.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107435,0.3,2028.0,1,1,0.0,0.01853659,0.59461411,-0.57607752,1,0,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107753,0.2,2026.0,1,1,0.0,0.0006126,0.65820442,-0.65759182,7,6,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,107753,0.2,2027.0,1,1,0.0,0.00146321,0.00163295,-0.00016974,5,4,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107753,0.2,2028.0,1,1,0.0,0.00610267,0.00631346,-0.00021079,3,2,1.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107753,0.3,2026.0,0,1,-1.0,1.6913198,0.01580796,1.67551184,1,14,-13.0,0,1,-1.0,0,0,0.0
corrected_vs_model_based,107753,0.3,2027.0,1,0,1.0,0.00246299,0.85332002,-0.85085703,6,3,3.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,107753,0.3,2028.0,1,1,0.0,8.988e-05,0.00415384,-0.00406396,6,5,1.0,0,1,-1.0,0,1,-1.0
corrected_vs_model_based,108419,0.2,2026.0,1,1,0.0,0.06994888,0.19796439,-0.12801551,15,2,13.0,1,0,1.0,0,0,0.0
corrected_vs_model_based,108419,0.2,2027.0,0,1,-1.0,1.33890041,0.19796439,1.14093602,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108419,0.2,2028.0,1,1,0.0,0.11898983,0.19796439,-0.07897456,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108419,0.3,2026.0,1,1,0.0,0.05768513,0.19796439,-0.14027926,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108419,0.3,2027.0,0,1,-1.0,1.73340862,0.2274964,1.50591222,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108419,0.3,2028.0,1,1,0.0,0.14609025,0.19796439,-0.05187414,15,2,13.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108535,0.2,2026.0,1,0,1.0,0.00772826,0.98523997,-0.97751171,9,0,9.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108535,0.2,2027.0,0,0,0.0,1.82800947,0.98523997,0.8427695,5,0,5.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108535,0.2,2028.0,1,0,1.0,0.00423181,0.98523997,-0.98100816,9,0,9.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108535,0.3,2026.0,1,0,1.0,0.0067943,0.98523997,-0.97844567,12,0,12.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108535,0.3,2027.0,0,0,0.0,1.84214756,0.98523997,0.85690759,14,0,14.0,0,0,0.0,0,0,0.0
corrected_vs_model_based,108535,0.3,2028.0,1,0,1.0,0.00441174,0.98523997,-0.98082823,8,0,8.0,0,0,0.0,0,0,0.0
